OrderID,OrderDate,Product,Category,Quantity,UnitPrice,Region,StockLevel
487,2024-11-20,Chair,Electronics,9,394.56,South,5
488,2024-04-09,Shoes,Furniture,1,36.42,North,17
489,2024-10-16,Shirt,Clothing,4,905.1,West,2
490,2024-06-28,Chair,Furniture,8,29.94,South,5
491,2024-08-10,Shoes,Clothing,2,39.32,South,35
492,2024-09-06,Laptop,Clothing,8,173.67,North,48
493,2024-05-26,Shoes,Electronics,9,630.74,West,49
494,2024-04-05,Shirt,Electronics,9,546.14,North,21
495,2024-09-13,Phone,Furniture,1,662.89,East,6
496,2024-11-20,Phone,Clothing,9,894.62,North,29
497,2024-01-04,Phone,Furniture,4,460.4,North,1
498,2024-01-16,Laptop,Electronics,8,53.44,East,31
499,2024-10-06,Shirt,Electronics,9,765.86,East,14
500,2024-12-01,Chair,Electronics,3,813.84,West,21
501,2024-09-03,Phone,Electronics,6,59.39,North,48
502,2024-09-14,Shirt,Electronics,3,250.42,East,37
503,2024-06-08,Shoes,Furniture,1,772.89,West,7
504,2024-12-05,Laptop,Furniture,6,382.39,West,7
505,2024-05-31,Shirt,Electronics,5,477.92,East,38
506,2024-06-26,Shirt,Clothing,3,824.94,East,35
507,2024-06-11,Chair,Clothing,4,103.67,West,19
508,2024-02-02,Shirt,Clothing,2,680.51,South,36
509,2024-06-27,Chair,Clothing,4,222.83,East,7
510,2024-04-10,Laptop,Clothing,4,72.02,South,13
511,2024-09-24,Laptop,Electronics,3,665.87,West,19
512,2024-11-18,Shoes,Furniture,6,130.2,North,34
513,2024-03-05,Chair,Electronics,1,749.54,South,24
514,2024-06-16,Chair,Clothing,9,210.68,South,17
515,2024-11-25,Phone,Clothing,3,58.03,South,46
516,2024-02-12,Phone,Furniture,3,108.3,South,20
517,2024-02-13,Shoes,Electronics,3,842.86,South,36
518,2024-10-11,Laptop,Furniture,7,377.26,South,46
519,2024-01-12,Phone,Clothing,8,309.24,North,30
520,2024-04-04,Shirt,Clothing,2,496.29,North,5
521,2024-10-28,Laptop,Furniture,1,636.6,North,41
522,2024-09-09,Shirt,Clothing,5,46.73,South,46
523,2024-08-29,Chair,Electronics,8,899.21,West,19
524,2024-02-04,Laptop,Clothing,3,958.9,East,27
525,2024-08-02,Shoes,Clothing,6,423.13,South,40
526,2024-12-02,Chair,Electronics,3,418.5,North,35
527,2024-03-30,Chair,Clothing,6,879.77,West,39
528,2024-09-20,Shirt,Furniture,4,435.02,West,25
529,2024-04-02,Chair,Furniture,7,857.63,South,12
530,2024-03-30,Phone,Clothing,1,38.05,North,48
531,2024-04-24,Laptop,Electronics,1,494.75,East,3
532,2024-04-14,Phone,Electronics,5,952.9,East,33
533,2024-07-14,Shirt,Furniture,9,260.28,North,36
534,2024-11-09,Shirt,Clothing,5,273.49,North,33
535,2024-04-23,Laptop,Electronics,4,633.82,West,15
536,2024-03-15,Chair,Electronics,8,926.93,South,22
537,2024-08-04,Shoes,Furniture,5,206.75,South,22
538,2024-10-03,Shirt,Furniture,1,922.43,South,14
539,2024-09-05,Laptop,Electronics,7,666.37,East,24
540,2024-06-12,Shoes,Furniture,4,993.12,East,28
541,2024-12-22,Chair,Electronics,5,739.09,East,35
542,2024-07-10,Shirt,Clothing,6,671.12,South,14
543,2024-08-14,Laptop,Furniture,7,816.75,North,36
544,2024-06-25,Laptop,Furniture,2,183.39,North,34
545,2024-04-08,Laptop,Clothing,1,946.53,South,45
546,2024-02-05,Shirt,Electronics,3,173.94,South,38
547,2024-04-05,Shoes,Electronics,1,35.41,North,46
548,2024-05-31,Laptop,Furniture,4,700.88,North,36
549,2024-05-30,Chair,Electronics,6,192.75,East,40
550,2024-07-08,Laptop,Electronics,5,761.17,West,27
551,2024-08-11,Shoes,Clothing,4,797.09,West,44
552,2024-02-06,Shirt,Clothing,7,244.33,South,29
553,2024-09-24,Laptop,Clothing,6,95.85,West,6
554,2024-07-01,Laptop,Furniture,3,505.81,West,3
555,2024-01-13,Chair,Clothing,9,891.32,West,6
556,2024-10-05,Chair,Clothing,5,848.82,East,32
557,2024-08-04,Laptop,Electronics,1,125.91,East,46
558,2024-12-20,Laptop,Clothing,6,965.14,North,46
559,2024-12-26,Chair,Furniture,5,271.31,South,17
560,2024-10-12,Shoes,Clothing,8,355.9,West,14
561,2024-09-29,Phone,Furniture,4,157.56,North,34
562,2024-03-02,Phone,Electronics,1,384.02,East,36
563,2024-03-24,Laptop,Electronics,2,639.28,West,4
564,2024-08-04,Chair,Clothing,8,511.02,South,47
565,2024-12-07,Shirt,Electronics,8,829.26,West,22
566,2024-07-05,Shirt,Clothing,5,644.89,East,9
567,2024-01-19,Phone,Electronics,6,270.91,West,24
568,2024-06-25,Shoes,Furniture,2,561.86,West,21
569,2024-04-09,Phone,Electronics,9,73.55,West,30
570,2024-08-20,Laptop,Clothing,6,584.98,West,22
571,2024-03-16,Shoes,Clothing,9,395.77,East,27
572,2024-09-21,Shirt,Clothing,3,107.41,North,44
573,2024-10-10,Chair,Furniture,6,314.39,West,14
574,2024-07-24,Chair,Electronics,5,899.11,South,39
575,2024-08-10,Laptop,Clothing,9,590.18,West,6
576,2024-02-21,Phone,Furniture,1,904.23,South,45
577,2024-12-04,Laptop,Furniture,9,416.7,South,37
578,2024-05-23,Chair,Furniture,5,979.12,West,39
579,2024-03-09,Shirt,Electronics,1,366.42,West,14
580,2024-04-08,Chair,Electronics,8,759.24,South,48
581,2024-01-25,Shoes,Electronics,7,312.35,East,4
582,2024-02-22,Chair,Furniture,6,114.93,North,11
583,2024-05-30,Chair,Electronics,2,834.73,South,12
584,2024-05-23,Shoes,Clothing,5,764.96,East,2
585,2024-02-26,Phone,Furniture,3,822.42,North,18
586,2024-02-08,Chair,Electronics,2,306.7,North,25
587,2024-04-18,Laptop,Furniture,1,706.63,North,29
588,2024-06-29,Chair,Furniture,9,227.72,West,27
589,2024-02-11,Laptop,Electronics,2,21.2,West,14
590,2024-07-04,Shoes,Furniture,1,867.82,South,17
591,2024-08-10,Chair,Electronics,7,528.29,West,6
592,2024-05-01,Shoes,Electronics,9,983.82,East,13
593,2024-05-12,Shoes,Electronics,6,391.19,North,23
594,2024-06-11,Phone,Furniture,8,957.3,North,23
595,2024-08-02,Chair,Furniture,7,618.91,North,10
596,2024-08-08,Laptop,Electronics,9,517.08,West,38
597,2024-08-22,Laptop,Furniture,7,309.78,West,42
598,2024-11-26,Chair,Electronics,6,827.02,West,39
599,2024-05-25,Phone,Clothing,1,830.51,East,9
600,2024-08-26,Phone,Furniture,9,422.76,West,42
601,2024-03-16,Phone,Furniture,5,730.02,West,32
602,2024-01-09,Laptop,Clothing,2,452.77,West,19
603,2024-03-14,Shoes,Clothing,8,742.26,East,41
604,2024-09-09,Phone,Clothing,4,994.25,West,38
605,2024-08-17,Laptop,Electronics,3,269.87,South,21
606,2024-01-07,Laptop,Electronics,1,637.71,West,34
607,2024-06-22,Shoes,Clothing,5,386.08,South,27
608,2024-05-20,Chair,Electronics,3,552.89,East,35
609,2024-06-16,Chair,Furniture,4,875.41,South,29
610,2024-06-18,Phone,Clothing,9,354.1,East,5
611,2024-10-09,Phone,Furniture,7,81.66,West,0
612,2024-05-01,Shoes,Electronics,5,800.95,West,3
613,2024-07-12,Phone,Clothing,8,559.47,South,24
614,2024-01-05,Shoes,Electronics,6,454.91,West,38
615,2024-01-29,Laptop,Furniture,2,191.5,South,10
616,2024-06-13,Phone,Electronics,7,101.92,East,37
617,2024-12-04,Laptop,Furniture,1,285.95,West,36
618,2024-05-15,Shirt,Electronics,3,721.72,West,11
619,2024-12-30,Shoes,Furniture,1,417.65,West,28
620,2024-11-16,Shirt,Electronics,1,574.53,North,33
621,2024-12-07,Phone,Clothing,5,91.23,North,17
622,2024-05-24,Laptop,Clothing,6,132.01,South,8
623,2024-11-22,Phone,Electronics,3,21.19,North,45
624,2024-08-04,Shirt,Furniture,3,676.55,West,11
625,2024-10-27,Phone,Electronics,3,271.81,North,8
626,2024-05-11,Chair,Clothing,1,967.26,South,0
627,2024-10-18,Shirt,Furniture,5,315.37,North,6
628,2024-03-10,Phone,Electronics,1,369.98,East,38
629,2024-09-08,Laptop,Electronics,3,474.79,East,41
630,2024-10-01,Phone,Furniture,6,325.95,North,33
631,2024-12-29,Laptop,Electronics,6,819.27,East,31
632,2024-06-30,Chair,Clothing,3,877.44,East,27
633,2024-06-15,Phone,Clothing,9,20.93,North,25
634,2024-03-31,Chair,Furniture,8,658.12,East,35
635,2024-07-20,Shirt,Electronics,3,689.23,South,39
636,2024-12-11,Laptop,Electronics,5,961.81,South,13
637,2024-01-19,Shirt,Clothing,5,376.7,West,44
638,2024-02-08,Laptop,Furniture,5,203.33,South,30
639,2024-05-05,Chair,Furniture,3,525.38,West,15
640,2024-06-21,Shoes,Furniture,5,453.08,West,38
641,2024-05-20,Phone,Clothing,5,793.81,North,41
642,2024-08-29,Chair,Clothing,4,904.94,East,10
643,2024-08-07,Laptop,Furniture,4,95.84,North,10
644,2024-05-05,Laptop,Furniture,2,848.11,West,37
645,2024-02-27,Laptop,Electronics,9,909.88,North,11
646,2024-05-27,Laptop,Electronics,7,924.89,East,41
647,2024-11-12,Phone,Furniture,1,766.67,East,8
648,2024-12-26,Shirt,Clothing,5,744.66,East,21
649,2024-01-01,Shoes,Clothing,2,24.75,West,37
650,2024-12-13,Phone,Electronics,6,920.99,North,8
651,2024-07-08,Laptop,Furniture,7,357.99,North,2
652,2024-07-09,Phone,Clothing,2,50.71,West,38
653,2024-11-07,Chair,Clothing,6,418.85,West,34
654,2024-04-26,Laptop,Clothing,3,735.52,South,29
655,2024-05-13,Shoes,Clothing,9,447.54,North,25
656,2024-02-27,Laptop,Electronics,4,760.43,East,7
657,2024-02-13,Shoes,Clothing,3,514.32,North,31
658,2024-06-21,Shoes,Clothing,3,306.43,South,21
659,2024-06-08,Shirt,Furniture,2,210.88,East,7
660,2024-06-21,Shirt,Furniture,9,426.89,South,44
661,2024-11-12,Phone,Electronics,8,45.45,West,1
662,2024-10-29,Phone,Electronics,5,428.32,West,13
663,2024-05-28,Shoes,Electronics,9,77.93,North,4
664,2024-03-20,Laptop,Electronics,2,878.23,West,12
665,2024-07-31,Chair,Clothing,6,579.73,West,22
666,2024-07-21,Chair,Furniture,7,649.58,North,12
667,2024-09-08,Laptop,Clothing,6,295.98,South,18
668,2024-08-16,Laptop,Clothing,3,233.56,South,23
669,2024-06-12,Shirt,Clothing,9,710.83,East,34
670,2024-08-14,Chair,Furniture,8,674.85,East,13
671,2024-05-26,Shoes,Electronics,8,131.45,South,3
672,2024-01-20,Phone,Electronics,8,246.25,West,25
673,2024-02-16,Shirt,Furniture,9,947.11,East,9
674,2024-08-20,Chair,Furniture,1,311.14,South,37
675,2024-10-31,Laptop,Electronics,8,35.57,West,37
676,2024-01-14,Chair,Clothing,2,73.14,West,33
677,2024-05-22,Shoes,Electronics,4,777.74,South,33
678,2024-01-01,Shirt,Furniture,1,759.58,North,18
679,2024-02-23,Laptop,Electronics,6,388.01,South,2
680,2024-09-15,Shoes,Electronics,1,161.67,West,35
681,2024-05-23,Phone,Electronics,5,503.12,East,3
682,2024-01-12,Shirt,Furniture,9,338.57,West,25
683,2024-11-25,Shoes,Furniture,1,380.23,West,10
684,2024-08-11,Shoes,Electronics,9,268.38,South,2
685,2024-09-28,Laptop,Electronics,4,72.23,West,48
686,2024-12-23,Phone,Clothing,3,793.25,North,8
687,2024-06-04,Shoes,Clothing,8,622.04,East,45
688,2024-01-08,Shirt,Electronics,6,836.29,South,1
689,2024-05-01,Shoes,Furniture,7,508.17,North,13
690,2024-12-13,Chair,Clothing,9,985.14,East,2
691,2024-06-12,Shirt,Electronics,5,962.9,North,1
692,2024-03-30,Shirt,Clothing,2,279.07,West,21
693,2024-05-15,Shoes,Clothing,3,393.11,West,28
694,2024-07-04,Laptop,Clothing,3,755.18,North,32
695,2024-11-11,Shirt,Furniture,4,778.84,East,35
696,2024-06-26,Chair,Electronics,7,911.59,North,9
697,2024-01-28,Laptop,Furniture,6,656.11,North,46
698,2024-08-07,Laptop,Furniture,3,480.37,North,43
699,2024-12-22,Laptop,Clothing,7,383.88,East,37
700,2024-02-10,Shirt,Electronics,4,424.99,North,20
701,2024-08-15,Laptop,Clothing,8,851.9,West,30
702,2024-07-10,Shoes,Furniture,7,980.21,South,34
703,2024-05-24,Laptop,Furniture,7,61.39,West,2
704,2024-07-19,Chair,Electronics,9,584.44,West,18
705,2024-07-30,Phone,Furniture,8,524.85,North,21
706,2024-08-07,Chair,Furniture,1,382.38,South,19
707,2024-08-27,Shirt,Electronics,7,853.06,North,35
708,2024-02-15,Laptop,Clothing,3,579.99,South,18
709,2024-02-04,Laptop,Electronics,4,319.98,West,45
710,2024-09-09,Shoes,Furniture,6,449.66,East,3
711,2024-03-22,Laptop,Electronics,5,363.24,North,31
712,2024-09-12,Chair,Clothing,8,435.78,West,7
713,2024-07-15,Shirt,Furniture,2,80.55,South,25
714,2024-10-29,Phone,Clothing,5,120.8,West,0
715,2024-01-10,Laptop,Clothing,5,627.45,West,25
716,2024-11-07,Phone,Electronics,3,687.23,West,46
717,2024-10-12,Laptop,Clothing,5,640.25,East,42
718,2024-08-29,Shirt,Electronics,4,765.44,North,8
719,2024-09-07,Chair,Electronics,5,944.1,North,34
720,2024-12-30,Shirt,Clothing,9,862.01,North,17
721,2024-01-05,Phone,Electronics,7,424.32,East,18
722,2024-04-28,Laptop,Electronics,1,225.37,East,47
723,2024-10-15,Phone,Clothing,3,318.73,South,15
724,2024-03-05,Chair,Furniture,9,591.86,North,27
725,2024-05-25,Shirt,Electronics,4,857.65,South,2
726,2024-08-11,Phone,Electronics,4,704.71,West,17
727,2024-08-26,Phone,Clothing,6,547.58,South,12
728,2024-06-25,Chair,Electronics,3,605.86,South,26
729,2024-09-23,Laptop,Clothing,3,532.98,West,39
730,2024-12-06,Phone,Furniture,9,971.91,West,38
731,2024-10-08,Chair,Furniture,5,817.93,South,23
732,2024-03-03,Laptop,Clothing,7,783.46,South,28
733,2024-08-04,Laptop,Furniture,5,522.16,North,21
734,2024-12-07,Shirt,Clothing,6,338.49,East,25
735,2024-11-10,Chair,Electronics,8,29.32,West,19
736,2024-10-09,Laptop,Furniture,8,53.0,South,23
737,2024-06-25,Shirt,Electronics,2,39.94,East,11
738,2024-04-07,Shoes,Electronics,9,980.67,South,17
739,2024-04-14,Chair,Clothing,6,123.34,North,46
740,2024-04-08,Shoes,Furniture,7,150.7,South,11
741,2024-11-06,Laptop,Furniture,3,489.31,West,37
742,2024-01-06,Chair,Electronics,4,486.59,South,31
743,2024-07-15,Shirt,Electronics,6,920.77,South,48
744,2024-12-16,Laptop,Clothing,7,82.8,West,22
745,2024-05-12,Chair,Furniture,6,957.67,North,3
746,2024-12-23,Chair,Clothing,5,224.23,West,11
747,2024-09-15,Shoes,Clothing,2,970.45,South,16
748,2024-01-23,Laptop,Clothing,7,545.91,North,20
749,2024-02-22,Shirt,Furniture,5,655.49,West,36
750,2024-06-13,Shirt,Clothing,9,322.57,East,28
751,2024-07-20,Laptop,Furniture,4,615.71,East,5
752,2024-03-23,Laptop,Clothing,2,713.72,East,46
753,2024-05-24,Phone,Electronics,7,20.27,West,27
754,2024-03-25,Shoes,Clothing,7,43.89,North,7
755,2024-03-18,Laptop,Clothing,1,986.61,West,30
756,2024-01-01,Laptop,Furniture,5,462.98,South,19
757,2024-02-20,Phone,Electronics,3,936.46,West,15
758,2024-06-21,Phone,Electronics,9,732.6,East,12
759,2024-07-23,Chair,Furniture,9,379.24,East,14
760,2024-09-16,Shirt,Furniture,7,159.33,South,12
761,2024-10-14,Shoes,Electronics,9,978.37,West,46
762,2024-02-03,Chair,Furniture,2,588.65,East,1
763,2024-12-13,Laptop,Electronics,8,200.43,West,19
764,2024-04-04,Phone,Clothing,1,684.84,East,27
765,2024-03-12,Shirt,Clothing,3,101.13,South,17
766,2024-02-08,Chair,Electronics,8,869.36,North,6
767,2024-06-02,Shirt,Electronics,8,99.24,North,20
768,2024-09-06,Phone,Clothing,8,243.83,East,40
769,2024-06-10,Chair,Clothing,7,100.52,East,38
770,2024-04-27,Chair,Electronics,2,112.75,West,8
771,2024-09-15,Shirt,Furniture,3,528.6,North,43
772,2024-11-01,Phone,Furniture,9,690.12,West,9
773,2024-09-24,Laptop,Electronics,2,790.6,East,30
774,2024-02-23,Chair,Furniture,7,698.1,North,41
775,2024-08-23,Laptop,Clothing,1,369.85,West,12
776,2024-08-09,Phone,Clothing,3,561.71,East,4
777,2024-09-07,Chair,Furniture,1,928.39,West,39
778,2024-11-08,Chair,Electronics,6,393.7,West,41
779,2024-04-21,Laptop,Clothing,4,259.88,East,37
780,2024-09-11,Shoes,Clothing,1,524.13,West,42
781,2024-10-29,Laptop,Clothing,5,304.36,West,35
782,2024-07-25,Laptop,Furniture,4,269.2,North,1
783,2024-08-16,Shoes,Electronics,2,781.02,West,5
784,2024-12-06,Phone,Furniture,7,891.93,South,12
785,2024-03-06,Phone,Electronics,8,507.29,East,28
786,2024-03-15,Chair,Electronics,4,781.99,West,43
787,2024-04-12,Shirt,Furniture,9,195.22,East,13
788,2024-07-10,Shirt,Clothing,3,552.17,South,29
789,2024-09-08,Chair,Electronics,6,639.84,East,24
790,2024-08-13,Shirt,Furniture,7,495.76,South,39
791,2024-10-20,Laptop,Clothing,7,125.71,South,34
792,2024-11-01,Laptop,Electronics,6,736.76,North,36
793,2024-04-07,Shoes,Electronics,9,840.69,South,6
794,2024-12-03,Shoes,Clothing,1,638.87,North,49
795,2024-10-12,Chair,Electronics,9,177.47,West,37
796,2024-11-30,Chair,Furniture,9,83.81,North,17
797,2024-12-12,Chair,Electronics,4,308.59,North,7
798,2024-11-03,Laptop,Electronics,5,46.62,West,6
799,2024-09-05,Shirt,Clothing,3,840.83,East,33
800,2024-06-14,Chair,Furniture,7,706.03,East,35
801,2024-11-30,Chair,Clothing,2,568.05,West,40
802,2024-01-30,Laptop,Furniture,8,890.74,South,47
803,2024-09-03,Laptop,Clothing,9,118.99,North,9
804,2024-04-15,Laptop,Electronics,6,717.32,East,39
805,2024-02-20,Shirt,Furniture,9,155.17,East,28
806,2024-03-21,Chair,Furniture,6,70.32,South,15
807,2024-05-12,Phone,Electronics,3,141.58,East,24
808,2024-10-11,Phone,Clothing,3,951.43,East,28
809,2024-05-17,Chair,Furniture,2,446.03,East,7
810,2024-07-02,Chair,Electronics,5,58.51,West,19
811,2024-11-25,Chair,Electronics,4,587.8,East,35
812,2024-09-29,Chair,Furniture,6,207.72,East,26
813,2024-12-05,Shirt,Furniture,5,16.77,West,12
814,2024-03-09,Phone,Furniture,6,760.8,East,25
815,2024-02-03,Shoes,Electronics,4,163.31,South,41
816,2024-09-18,Phone,Clothing,3,943.06,North,24
817,2024-02-22,Phone,Clothing,1,596.87,West,27
818,2024-07-23,Laptop,Furniture,5,96.13,West,8
819,2024-05-05,Chair,Electronics,6,225.65,East,25
820,2024-08-22,Chair,Electronics,5,614.74,North,11
821,2024-02-12,Chair,Furniture,5,344.73,South,25
822,2024-08-27,Laptop,Electronics,6,536.82,South,46
823,2024-04-20,Shirt,Electronics,4,801.52,North,21
824,2024-09-05,Shirt,Electronics,4,794.68,North,0
825,2024-05-30,Shoes,Furniture,8,701.01,South,11
826,2024-07-01,Shirt,Furniture,8,887.19,East,23
827,2024-12-01,Shirt,Furniture,3,207.37,North,29
828,2024-04-04,Chair,Clothing,7,185.47,North,13
829,2024-01-08,Phone,Clothing,5,801.36,East,22
830,2024-12-25,Shirt,Furniture,5,327.68,West,1
831,2024-07-02,Shirt,Electronics,3,517.06,North,2
832,2024-10-07,Laptop,Electronics,2,746.51,East,5
833,2024-07-13,Shoes,Furniture,3,401.97,South,18
834,2024-12-17,Laptop,Electronics,7,138.86,West,20
835,2024-07-13,Chair,Electronics,3,682.66,North,44
836,2024-06-03,Phone,Clothing,2,818.99,East,19
837,2024-04-02,Shoes,Electronics,4,22.67,West,20
838,2024-06-08,Laptop,Electronics,5,566.93,East,39
839,2024-03-01,Shirt,Furniture,7,474.71,South,3
840,2024-05-01,Shirt,Clothing,1,267.0,North,24
841,2024-02-20,Shoes,Clothing,8,169.42,East,6
842,2024-10-03,Shirt,Electronics,3,196.16,North,6
843,2024-01-05,Laptop,Furniture,6,727.72,East,32
844,2024-04-01,Laptop,Clothing,4,540.83,North,25
845,2024-06-18,Shirt,Clothing,5,981.34,North,16
846,2024-11-12,Shirt,Electronics,6,250.8,West,7
847,2024-01-22,Chair,Clothing,2,957.34,East,25
848,2024-11-21,Phone,Furniture,3,519.96,East,14
849,2024-01-01,Shoes,Furniture,8,154.57,North,19
850,2024-05-12,Laptop,Clothing,8,156.7,North,18
851,2024-08-20,Shoes,Furniture,1,612.48,West,6
852,2024-01-12,Chair,Furniture,8,833.11,South,44
853,2024-12-11,Laptop,Electronics,2,750.23,East,0
854,2024-02-15,Chair,Clothing,8,659.07,North,38
855,2024-02-03,Chair,Clothing,5,180.39,West,36
856,2024-03-18,Shirt,Electronics,1,117.26,North,17
857,2024-08-05,Shoes,Electronics,8,10.25,East,7
858,2024-10-27,Shoes,Electronics,5,110.78,West,14
859,2024-03-13,Shirt,Electronics,1,768.7,West,49
860,2024-10-08,Shoes,Furniture,4,896.3,North,5
861,2024-09-05,Shirt,Furniture,1,247.95,North,36
862,2024-02-16,Laptop,Electronics,9,796.95,South,21
863,2024-04-30,Chair,Clothing,2,206.86,South,10
864,2024-08-01,Chair,Clothing,8,256.78,East,25
865,2024-08-26,Shoes,Clothing,4,231.92,East,7
866,2024-02-25,Phone,Electronics,9,61.21,West,8
867,2024-12-15,Chair,Furniture,2,202.12,East,12
868,2024-04-16,Shirt,Furniture,3,379.81,South,2
869,2024-11-14,Phone,Furniture,2,411.42,South,2
870,2024-02-17,Phone,Furniture,5,316.37,South,6
871,2024-03-01,Chair,Clothing,1,519.58,North,2
872,2024-12-02,Chair,Clothing,3,384.22,South,10
873,2024-01-26,Chair,Furniture,1,970.66,South,45
874,2024-10-18,Shirt,Electronics,8,809.28,East,27
875,2024-09-13,Phone,Furniture,4,931.67,South,41
876,2024-01-08,Shoes,Furniture,3,561.85,South,30
877,2024-04-22,Shirt,Electronics,8,681.56,North,8
878,2024-12-20,Laptop,Furniture,9,175.01,South,26
879,2024-09-09,Chair,Clothing,8,755.26,East,11
880,2024-06-28,Phone,Electronics,6,243.61,North,7
881,2024-07-25,Shirt,Electronics,3,154.37,West,43
882,2024-10-29,Laptop,Furniture,8,51.44,South,40
883,2024-05-06,Shirt,Clothing,5,477.51,South,21
884,2024-02-25,Shirt,Clothing,5,293.92,South,17
885,2024-08-01,Shoes,Clothing,9,986.86,West,29
886,2024-01-14,Shoes,Furniture,1,257.34,North,48
887,2024-01-28,Shirt,Furniture,7,867.88,North,10
888,2024-03-18,Laptop,Clothing,8,323.27,South,1
889,2024-08-03,Phone,Furniture,3,751.64,West,28
890,2024-12-30,Phone,Clothing,8,663.24,East,25
891,2024-06-02,Chair,Furniture,1,566.17,West,13
892,2024-01-14,Chair,Electronics,8,422.66,South,27
893,2024-07-05,Phone,Electronics,7,674.39,West,34
894,2024-11-07,Shirt,Furniture,4,413.21,North,5
895,2024-01-07,Shirt,Furniture,7,552.62,North,35
896,2024-01-03,Shoes,Clothing,7,593.9,North,11
897,2024-04-20,Shoes,Electronics,1,274.68,East,33
898,2024-08-25,Chair,Clothing,3,346.34,West,5
899,2024-12-28,Phone,Furniture,7,27.87,South,36
900,2024-08-26,Shirt,Clothing,5,853.64,South,36
901,2024-09-30,Phone,Clothing,9,758.42,North,7
902,2024-10-20,Laptop,Furniture,7,191.7,South,36
903,2024-08-14,Phone,Electronics,3,368.43,East,39
904,2024-01-15,Laptop,Clothing,1,426.86,West,32
905,2024-07-10,Shoes,Furniture,5,341.03,East,40
906,2024-04-28,Shoes,Clothing,5,800.26,West,45
907,2024-01-28,Chair,Furniture,7,728.17,West,30
908,2024-07-20,Phone,Furniture,1,769.49,West,33
909,2024-02-08,Phone,Furniture,2,905.09,South,10
910,2024-09-29,Laptop,Electronics,6,599.2,South,35
911,2024-08-18,Shoes,Electronics,8,618.39,South,3
912,2024-03-26,Laptop,Furniture,4,724.71,South,16
913,2024-05-05,Shoes,Electronics,3,684.42,South,15
914,2024-10-26,Laptop,Clothing,3,871.11,South,29
915,2024-01-25,Shoes,Electronics,3,772.5,North,38
916,2024-05-24,Laptop,Electronics,2,129.25,North,43
917,2024-01-13,Shoes,Clothing,1,929.08,North,48
918,2024-07-30,Laptop,Clothing,5,686.27,East,4
919,2024-01-25,Phone,Clothing,5,135.87,East,39
920,2024-03-08,Chair,Furniture,5,774.25,East,36
921,2024-03-07,Laptop,Clothing,4,364.83,West,42
922,2024-08-20,Chair,Clothing,3,807.92,West,25
923,2024-04-18,Phone,Clothing,3,955.85,East,27
924,2024-05-25,Phone,Furniture,2,262.69,North,18
925,2024-04-20,Shoes,Electronics,5,858.84,South,20
